lake,site,month,monlak,date ,time,samplingtime,sunrise,Time from sunrise,daylight,depth,temp,spcond,do,domgl,ph,turb,dist,totdepth,depthbelow3,avgdoepi,thermocline,avgtemp,avgspcond,avgdo,avgdomgl,avgph,avgturb,
tal,60,5,5tal,20150527,15:51,,6:04,9:47,9.8,2,22.4,550,101.2,8.8,8.5,3.5,,,,,,,,,,,,
tal,60,5,5tal,20150527,15:51,,6:04,9:47,9.8,3,20.2,548.2,97.8,8.9,8.6,3.6,,,,,,,,,,,,
tal,60,5,5tal,20150527,15:51,,6:04,9:47,9.8,4,17.2,542.4,77.8,7.5,8.4,4.7,,,,,,,,,,,,
tal,60,5,5tal,20150527,15:51,,6:04,9:47,9.8,5,14.9,542.7,34.1,3.4,7.6,5.4,,,,,,,,,,,,
tal,60,5,5tal,20150527,15:51,,6:04,9:47,9.8,6,12.6,540.5,0.6,0.1,7.4,4.5,,,,,,,,,,,,
tal,60,5,5tal,20150527,15:51,,6:04,9:47,9.8,7,12.1,543.8,0,0,7.4,7.8,,,,,,,,,,,,
tal,61,5,5tal,20150527,17:54,19,6:04,11:50,11.8,0,23.4,566,103.9,8.8,8.5,3.2,3244,5.7,5,7.74,,19.6,559.6,114,6.6,8.2,5.7,
tal,61,5,5tal,20150527,17:54,,6:04,11:50,11.8,1,22.9,571.8,105.1,9.1,8.6,4.2,,,,,,,,,,,,
tal,61,5,5tal,20150527,17:54,,6:04,11:50,11.8,2,20.5,566.4,101.3,9.1,8.6,3.9,,,,,,,,,,,,
tal,61,5,5tal,20150527,17:54,,6:04,11:50,11.8,3,19.1,547.3,93.8,8.6,8.6,4.8,,,,,,,,,,,,
tal,61,5,5tal,20150527,17:54,,6:04,11:50,11.8,4,16.4,552.9,32,3.1,7.6,6.6,,,,,,,,,,,,
tal,61,5,5tal,20150527,17:54,,6:04,11:50,11.8,5,15.4,553.4,8.1,0.8,7.4,11.2,,,,,,,,,,,,
tal,62,5,5tal,20150528,8:54,11,6:04,2:50,2.8,0,22.6,433.5,94.8,8.2,8.2,6.2,4196,2.3,,8.2,,22.6,433.6,105,8.2,8.2,6.9,
tal,62,5,5tal,20150528,8:54,,6:04,2:50,2.8,1,22.6,433.7,94.5,8.2,8.2,5.9,,,,,,,,,,,,
tal,62,5,5tal,20150528,8:54,,6:04,2:50,2.8,2,22.5,433.6,93.7,8.1,8.2,8.7,,,,,,,,,,,,
tal,63,5,5tal,20150528,9:05,10,6:04,3:01,3,0,22.5,433.4,93.4,8.1,8.2,6.9,4286,3.3,,7.3,,22,437.1,110.4,7.3,8,6.9,
tal,63,5,5tal,20150528,9:05,,6:04,3:01,3,1,22.4,435.2,91.1,7.9,8.1,6.4,,,,,,,,,,,,
tal,63,5,5tal,20150528,9:05,,6:04,3:01,3,2,22.2,437.9,89,7.7,8.1,6.1,,,,,,,,,,,,
tal,63,5,5tal,20150528,9:05,,6:04,3:01,3,3,20.7,441.9,60.4,5.4,7.7,8.1,,,,,,,,,,,,
tal,64,5,5tal,20150527,13:13,31,6:04,7:09,7.2,0,22.6,554.1,100.4,8.7,8.5,3.1,556,7.8,6,8.34,,18.1,545.5,105.6,5.8,8.1,3.9,
tal,64,5,5tal,20150527,13:13,,6:04,7:09,7.2,1,22.6,554,100.3,8.7,8.5,3.5,,,,,,,,,,,,
tal,64,5,5tal,20150527,13:13,,6:04,7:09,7.2,2,21.9,553.8,97.7,8.6,8.5,3.4,,,,,,,,,,,,
tal,64,5,5tal,20150527,13:13,,6:04,7:09,7.2,3,21.3,552.7,94.4,8.4,8.5,3.7,,,,,,,,,,,,
tal,64,5,5tal,20150527,13:13,,6:04,7:09,7.2,4,16.9,531.7,75.6,7.3,8.3,4.2,,,,,,,,,,,,
tal,64,5,5tal,20150527,13:13,,6:04,7:09,7.2,5,14.9,537.5,34.1,3.4,7.6,5.8,,,,,,,,,,,,
tal,64,5,5tal,20150527,13:13,,6:04,7:09,7.2,6,12.9,534.7,20.2,1.1,7.3,4.3,,,,,,,,,,,,
tal,64,5,5tal,20150527,13:13,,6:04,7:09,7.2,7,11.9,545.7,0,0,7.4,3.2,,,,,,,,,,,,
tal,65,5,5tal,20150528,10:24,8,6:04,4:20,4.3,0,22.3,611.9,101.3,8.8,8.5,3.7,7355,4.7,,7.42,,21,598.3,110.1,7.4,8.3,5.1,
tal,65,5,5tal,20150528,10:24,,6:04,4:20,4.3,1,22.2,605.8,98.5,8.6,8.5,4.1,,,,,,,,,,,,
tal,65,5,5tal,20150528,10:24,,6:04,4:20,4.3,2,21.8,592.2,92.6,8.1,8.4,5.5,,,,,,,,,,,,
tal,65,5,5tal,20150528,10:24,,6:04,4:20,4.3,3,20.9,609.5,82.7,7.4,8.2,4.9,,,,,,,,,,,,
tal,65,5,5tal,20150528,10:24,,6:04,4:20,4.3,4,17.9,572,44.1,4.2,7.8,7.2,,,,,,,,,,,,
tal,66,5,5tal,20150527,17:35,19,6:04,11:31,11.5,0,22.8,560,103.8,8.9,8.6,3.2,2355,6,5,8.22,,19.4,551.7,105.1,6,8.2,5.3,
tal,66,5,5tal,20150527,17:35,,6:04,11:31,11.5,1,22.8,560.2,103.9,8.9,8.6,3.9,,,,,,,,,,,,
tal,66,5,5tal,20150527,17:35,,6:04,11:31,11.5,2,22.8,560,103.8,8.9,8.6,3.4,,,,,,,,,,,,
tal,66,5,5tal,20150527,17:35,,6:04,11:31,11.5,3,22.6,559.6,102.2,8.9,8.6,3.4,,,,,,,,,,,,
tal,66,5,5tal,20150527,17:35,,6:04,11:31,11.5,4,16.6,546,56.8,5.5,7.9,5.5,,,,,,,,,,,,
tal,66,5,5tal,20150527,17:35,,6:04,11:31,11.5,5,15,530.4,11.6,1.2,7.4,9.2,,,,,,,,,,,,
tal,66,5,5tal,20150527,17:35,,6:04,11:31,11.5,6,13.2,545.5,0.1,0,7.4,8.7,,,,,,,,,,,,
tal,67,5,5tal,20150527,17:09,14,6:04,11:05,11.1,0,22.9,557.7,104,8.9,8.6,3.4,3301,6.4,5,8.18,,18.8,549.9,114.5,6.2,8.2,4.9,
tal,67,5,5tal,20150527,17:09,,6:04,11:05,11.1,1,22.9,557.6,104.1,8.9,8.6,3.4,,,,,,,,,,,,
tal,67,5,5tal,20150527,17:09,,6:04,11:05,11.1,2,22.7,557.7,103.7,8.9,8.6,3.6,,,,,,,,,,,,
tal,67,5,5tal,20150527,17:09,,6:04,11:05,11.1,3,18.7,543.2,92.1,8.6,8.6,3.9,,,,,,,,,,,,
tal,67,5,5tal,20150527,17:09,,6:04,11:05,11.1,4,16.8,544.6,57.5,5.6,7.9,4.8,,,,,,,,,,,,
tal,67,5,5tal,20150527,17:09,,6:04,11:05,11.1,5,15,543.1,22.7,2.3,7.5,6.2,,,,,,,,,,,,
tal,67,5,5tal,20150527,17:09,,6:04,11:05,11.1,6,12.9,545.1,0.2,0,7.4,8.7,,,,,,,,,,,,
tal,68,5,5tal,20150527,15:20,14,6:04,9:16,9.3,0,23.2,543,101.6,8.7,8.5,3.6,1492,7.4,6,8.36,,18.2,546,109.1,5.9,8.1,4.7,
tal,68,5,5tal,20150527,15:20,,6:04,9:16,9.3,1,23,552.9,101.7,8.7,8.5,3.5,,,,,,,,,,,,
tal,68,5,5tal,20150527,15:20,,6:04,9:16,9.3,2,22.6,553.3,101.5,8.8,8.5,3.2,,,,,,,,,,,,
tal,68,5,5tal,20150527,15:20,,6:04,9:16,9.3,3,20.1,548.1,92.3,8.4,8.5,5.2,,,,,,,,,,,,
tal,68,5,5tal,20150527,15:20,,6:04,9:16,9.3,4,16.9,542.7,74.5,7.2,8.3,4.8,,,,,,,,,,,,
tal,68,5,5tal,20150527,15:20,,6:04,9:16,9.3,5,15.3,540.5,50.7,5.1,7.8,7.1,,,,,,,,,,,,
tal,68,5,5tal,20150527,15:20,,6:04,9:16,9.3,6,12.8,541,2.3,0.2,7.4,4.8,,,,,,,,,,,,
tal,68,5,5tal,20150527,15:20,,6:04,9:16,9.3,7,11.7,546.6,0.1,0,7.4,5.7,,,,,,,,,,,,
tal,69,5,5tal,20150528,10:32,11,6:04,4:28,4.5,0,22.5,614.8,99.9,8.7,8.5,3.8,7988,4.5,4,6.64,,21,610,113.7,6.6,8.2,5.7,
tal,69,5,5tal,20150528,10:32,,6:04,4:28,4.5,1,22.4,614.5,99.8,8.6,8.5,4.1,,,,,,,,,,,,
tal,69,5,5tal,20150528,10:32,,6:04,4:28,4.5,2,21.9,614.8,88.2,7.7,8.3,5.8,,,,,,,,,,,,
tal,69,5,5tal,20150528,10:32,,6:04,4:28,4.5,3,20.4,605.8,76.2,6.7,8.2,5.6,,,,,,,,,,,,
tal,69,5,5tal,20150528,10:32,,6:04,4:28,4.5,4,17.9,600,17,1.5,7.6,9.2,,,,,,,,,,,,
tal,70,5,5tal,20150528,10:55,12,6:04,4:51,4.8,0,22.8,553.5,93.2,8,8.1,9.5,9287,1.9,,7.4,,22.7,554.9,107.2,7.4,8,12.3,
tal,70,5,5tal,20150528,10:55,,6:04,4:51,4.8,1,22.8,553.2,88.8,7.6,8,12.3,,,,,,,,,,,,
tal,70,5,5tal,20150528,10:55,,6:04,4:51,4.8,2,22.5,558,76.9,6.6,7.9,15.1,,,,,,,,,,,,
tal,71,5,5tal,20150528,9:15,17,6:04,3:11,3.2,0,24.4,436.3,97.4,8.4,8.3,4.7,3807,4,4,6.74,,21.4,449.6,105.3,6.7,8,6.6,
tal,71,5,5tal,20150528,9:15,,6:04,3:11,3.2,1,22.4,436.8,96,8.3,8.3,4.9,,,,,,,,,,,,
tal,71,5,5tal,20150528,9:15,,6:04,3:11,3.2,2,22.3,438.4,93.3,8.1,8.2,4.7,,,,,,,,,,,,
tal,71,5,5tal,20150528,9:15,,6:04,3:11,3.2,3,20.9,443,79.5,7.1,8,6.8,,,,,,,,,,,,
tal,71,5,5tal,20150528,9:15,,6:04,3:11,3.2,4,16.9,493.3,19.2,1.8,7.4,11.7,,,,,,,,,,,,
tal,72,5,5tal,20150527,12:34,39,6:04,6:30,6.5,0,22.7,552,99.3,8.6,8.5,3.2,374,8.1,6,8.386,,17.4,545.7,103.6,5.4,8,4.1,
tal,72,5,5tal,20150527,12:34,,6:04,6:30,6.5,1,22.4,551.6,99.9,8.7,8.5,3.4,,,,,,,,,,,,
tal,72,5,5tal,20150527,12:34,,6:04,6:30,6.5,2,21.9,553.2,99.3,8.7,8.5,3.6,,,,,,,,,,,,
tal,72,5,5tal,20150527,12:34,,6:04,6:30,6.5,3,20.8,545.9,92.5,8.3,8.4,3.4,,,,,,,,,,,,
tal,72,5,5tal,20150527,12:34,,6:04,6:30,6.5,4,17.2,540.4,80.7,7.8,8.4,5.3,,,,,,,,,,,,
tal,72,5,5tal,20150527,12:34,,6:04,6:30,6.5,5,15.3,538.8,49,4.7,7.7,5.9,,,,,,,,,,,,
tal,72,5,5tal,20150527,12:34,,6:04,6:30,6.5,6,13.4,539.8,22.2,2.3,7.4,4.3,,,,,,,,,,,,
tal,72,5,5tal,20150527,12:34,,6:04,6:30,6.5,7,12.3,539.8,0,0,7.3,3.8,,,,,,,,,,,,
tal,72,5,5tal,20150527,12:34,,6:04,6:30,6.5,8,11,549.4,0,0,7.4,3.6,,,,,,,,,,,,
tal,73,5,5tal,20150528,10:11,13,6:04,4:07,4.1,0,22.3,592.8,100.1,8.7,8.5,3.8,7344,4.2,,7.94,,21.4,584.6,107.3,7.9,8.4,4.8,
tal,73,5,5tal,20150528,10:11,,6:04,4:07,4.1,1,22.2,590.7,98.7,8.6,8.5,4.1,,,,,,,,,,,,
tal,73,5,5tal,20150528,10:11,,6:04,4:07,4.1,2,21.9,584.6,93.5,8.2,8.4,5.3,,,,,,,,,,,,
tal,73,5,5tal,20150528,10:11,,6:04,4:07,4.1,3,21.2,583,93.9,8.3,8.4,4.2,,,,,,,,,,,,
tal,73,5,5tal,20150528,10:11,,6:04,4:07,4.1,4,19.2,571.9,63.4,5.9,8,6.8,,,,,,,,,,,,
tal,74,5,5tal,20150528,11:18,16,6:04,5:14,5.2,0,23.4,638.7,109.4,9.3,8.6,4.1,9874,3.2,3,6.9,,21.7,645.5,107.8,6.9,8.2,5.9,
tal,74,5,5tal,20150528,11:18,,6:04,5:14,5.2,1,23,631.6,102.6,8.8,8.5,4.7,,,,,,,,,,,,
tal,74,5,5tal,20150528,11:18,,6:04,5:14,5.2,2,21.2,662.7,85.1,7.4,8.2,6.2,,,,,,,,,,,,
tal,74,5,5tal,20150528,11:18,,6:04,5:14,5.2,3,19.1,649.1,22.4,2.1,7.6,8.6,,,,,,,,,,,,
tal,75,5,5tal,20150528,9:32,18,6:04,3:28,3.5,0,22,441.1,87.8,7.7,8.1,4.9,4051,3.8,4,5.56,,20,439.4,109.1,5.6,7.8,8.5,
tal,75,5,5tal,20150528,9:32,,6:04,3:28,3.5,1,22,442.3,88.1,7.7,8.1,5.9,,,,,,,,,,,,
tal,75,5,5tal,20150528,9:32,,6:04,3:28,3.5,2,21.4,449.3,79.8,7.1,8,6.2,,,,,,,,,,,,
tal,75,5,5tal,20150528,9:32,,6:04,3:28,3.5,3,18.4,439.9,48.6,4.6,7.6,7.9,,,,,,,,,,,,
tal,75,5,5tal,20150528,9:32,,6:04,3:28,3.5,4,16,424.6,7.1,0.7,7.4,17.7,,,,,,,,,,,,
tal,76,5,5tal,20150527,13:59,20,6:04,7:55,7.9,0,23,553.3,102.2,8.7,8.5,2.9,721,7.7,6,8.52,,18.2,546.8,109.4,6.1,8.1,3.8,
tal,76,5,5tal,20150527,13:59,,6:04,7:55,7.9,1,22.6,554.3,102.1,8.8,8.5,3.3,,,,,,,,,,,,
tal,76,5,5tal,20150527,13:59,,6:04,7:55,7.9,2,22,556.8,99.9,8.7,8.5,3.5,,,,,,,,,,,,
tal,76,5,5tal,20150527,13:59,,6:04,7:55,7.9,3,21.2,552.4,98.4,8.7,8.5,3.2,,,,,,,,,,,,
tal,76,5,5tal,20150527,13:59,,6:04,7:55,7.9,4,16.9,539.3,79.9,7.7,8.4,4.5,,,,,,,,,,,,
tal,76,5,5tal,20150527,13:59,,6:04,7:55,7.9,5,15,536.4,52.4,5.3,7.8,5.8,,,,,,,,,,,,
tal,76,5,5tal,20150527,13:59,,6:04,7:55,7.9,6,13.2,537.4,7.8,0.8,7.4,4.5,,,,,,,,,,,,
tal,76,5,5tal,20150527,13:59,,6:04,7:55,7.9,7,11.8,544.4,0,0,7.4,2.9,,,,,,,,,,,,
tal,77,5,5tal,20150528,12:04,10,6:04,6:00,6,0,24.6,912.5,113.2,9.4,8.4,8.9,14659,1.8,2,6.9,,23.8,933.1,117.9,6.9,8.1,19.3,
tal,77,5,5tal,20150528,12:04,,6:04,6:00,6,1,24.1,930.9,98.7,8.3,8.2,11.8,,,,,,,,,,,,
tal,77,5,5tal,20150528,12:04,,6:04,6:00,6,2,22.6,956,34.2,2.9,7.6,37.2,,,,,,,,,,,,
tal,78,5,5tal,20150527,16:45,10,6:04,10:41,10.7,0,23.2,554.6,103.2,8.8,8.5,4,3511,3.2,,8.6,,21.3,552,108.5,8.6,8.5,5.5,
tal,78,5,5tal,20150527,16:45,,6:04,10:41,10.7,1,21.4,554.7,103.4,9.1,8.6,4.2,,,,,,,,,,,,
tal,78,5,5tal,20150527,16:45,,6:04,10:41,10.7,2,21.1,551.5,101.7,9.1,8.6,4.7,,,,,,,,,,,,
tal,78,5,5tal,20150527,16:45,,6:04,10:41,10.7,3,19.4,547.2,80.9,7.5,8.4,9,,,,,,,,,,,,
tal,79,5,5tal,20150527,17:23,12,6:04,11:19,11.3,0,23,559.5,104.2,8.9,8.6,3.1,3236,5.5,5,7.92,,19.8,549.5,105.9,6.8,8.2,4.5,
tal,79,5,5tal,20150527,17:23,,6:04,11:19,11.3,1,23,559.2,104.4,8.9,8.6,3.2,,,,,,,,,,,,
tal,79,5,5tal,20150527,17:23,,6:04,11:19,11.3,2,23,558.6,104.2,8.9,8.6,3.4,,,,,,,,,,,,
tal,79,5,5tal,20150527,17:23,,6:04,11:19,11.3,3,18.8,540.8,86.1,8,8.4,4.3,,,,,,,,,,,,
tal,79,5,5tal,20150527,17:23,,6:04,11:19,11.3,4,16.7,534.4,50.8,4.9,7.8,5.7,,,,,,,,,,,,
tal,79,5,5tal,20150527,17:23,,6:04,11:19,11.3,5,14.4,544.5,12.4,1.3,7.4,7.2,,,,,,,,,,,,
tal,80,5,5tal,20150527,13:44,15,6:04,7:40,7.7,0,23,456,100.1,8.6,8.5,7.2,2298,2.6,,8.6,,22.8,456.9,111.1,8.6,8.5,7.1,
tal,80,5,5tal,20150527,13:44,,6:04,7:40,7.7,1,22.9,456.4,99.7,8.6,8.5,7.6,,,,,,,,,,,,
tal,80,5,5tal,20150527,13:44,,6:04,7:40,7.7,2,22.5,458.3,100.1,8.7,8.5,6.6,,,,,,,,,,,,
clb,1,6,6clb,20150630,9:48,11,5:56,3:52,3.9,0,23.788,634.3,96.6,8,8.57,2.92,1740,8.5,5,8,8,21.762,679.67,105.9,4.137,7.972,3.659,
clb,1,6,6clb,20150630,9:48,,5:56,3:52,3.9,1,23.777,634.2,95.9,8,8.57,3,,,,,,,,,,,,
clb,1,6,6clb,20150630,9:48,,5:56,3:52,3.9,2,23.341,633.5,94.5,8,8.56,2.85,,,,,,,,,,,,
clb,1,6,6clb,20150630,9:48,,5:56,3:52,3.9,3,23.705,632.4,93.7,8,8.55,2.94,,,,,,,,,,,,
clb,1,6,6clb,20150630,9:48,,5:56,3:52,3.9,4,23.688,631.6,92.7,8,8.54,3.07,,,,,,,,,,,,
clb,1,6,6clb,20150630,9:48,,5:56,3:52,3.9,5,22.963,633.8,13.8,1,7.63,3.72,,,,,,,,,,,,
clb,1,6,6clb,20150630,9:48,,5:56,3:52,3.9,6,21.993,696,2.3,0,7.4,4.07,,,,,,,,,,,,
clb,1,6,6clb,20150630,9:48,,5:56,3:52,3.9,7,20.201,750.1,0.6,0,7.32,4.98,,,,,,,,,,,,
clb,1,6,6clb,20150630,9:48,,5:56,3:52,3.9,8,18.225,776,-0.1,0,7.32,4.52,,,,,,,,,,,,
clb,1,6,6clb,20150630,9:48,,5:56,3:52,3.9,9,15.941,774.8,-0.5,0,7.26,4.52,,,,,,,,,,,,
clb,2,6,6clb,20150630,11:22,13,5:56,5:26,5.4,0,23.797,687.7,94.4,8,8.51,4.22,5130,6.7,5,7.5,5,23.375,702.586,114.25,5.656,8.143,5.25,
clb,2,6,6clb,20150630,11:22,,5:56,5:26,5.4,1,23.767,688.4,93.5,8,8.51,4.2,,,,,,,,,,,,
clb,2,6,6clb,20150630,11:22,,5:56,5:26,5.4,2,23.714,692.6,88,7,8.46,4.34,,,,,,,,,,,,
clb,2,6,6clb,20150630,11:22,,5:56,5:26,5.4,3,23.662,699,81.3,7,8.36,4.47,,,,,,,,,,,,
clb,2,6,6clb,20150630,11:22,,5:56,5:26,5.4,4,23.64,702.5,84.8,7,8.36,4.95,,,,,,,,,,,,
clb,2,6,6clb,20150630,11:22,,5:56,5:26,5.4,5,23.137,712.7,23.9,2,7.69,6.16,,,,,,,,,,,,
clb,2,6,6clb,20150630,11:22,,5:56,5:26,5.4,6,21.907,735.2,2.2,0,7.11,8.41,,,,,,,,,,,,
clb,3,6,6clb,20150630,12:30,7,5:56,6:34,6.6,0,23.955,725.3,101.7,9,8.55,4.94,7068,5.7,6,7.4,5,23.288,729.357,103.86,5.78,8.159,6.634,
clb,3,6,6clb,20150630,12:30,,5:56,6:34,6.6,1,23.906,724.6,96.5,8,8.54,5.13,,,,,,,,,,,,
clb,3,6,6clb,20150630,12:30,,5:56,6:34,6.6,2,23.603,723.4,88.9,8,8.45,5.69,,,,,,,,,,,,
clb,3,6,6clb,20150630,12:30,,5:56,6:34,6.6,3,23.538,727.2,84.5,7,8.38,5.45,,,,,,,,,,,,
clb,3,6,6clb,20150630,12:30,,5:56,6:34,6.6,4,23.401,734.2,65.7,6,8.08,6.51,,,,,,,,,,,,
clb,3,6,6clb,20150630,12:30,,5:56,6:34,6.6,5,22.966,730.8,36.7,3,7.73,7,,,,,,,,,,,,
clb,3,6,6clb,20150630,12:30,,5:56,6:34,6.6,6,21.65,740,4,0,7.38,11.72,,,,,,,,,,,,
clb,4,6,6clb,20150630,13:53,5,5:56,7:57,8,0,23.869,734,109.2,9,8.58,7.51,9534,3.6,,8.9,1,23.621,736.15,110.967,8.948,8.56,7.465,
clb,4,6,6clb,20150630,13:53,,5:56,7:57,8,1,23.738,735.8,109.3,9,8.58,7.53,,,,,,,,,,,,
clb,4,6,6clb,20150630,13:53,,5:56,7:57,8,2,23.466,737.1,103.9,9,8.55,7.74,,,,,,,,,,,,
clb,4,6,6clb,20150630,13:53,,5:56,7:57,8,3,23.41,737.7,100.9,9,8.53,7.08,,,,,,,,,,,,
clb,5,6,6clb,20150630,10:37,8,5:56,4:41,4.7,0,23.699,657.4,93.3,8,8.53,3.24,2988,6.6,6,7.8,5,23.364,668.571,106.757,6.363,8.3,4.441,
clb,5,6,6clb,20150630,10:37,,5:56,4:41,4.7,1,23.712,657.5,93,8,8.53,3.24,,,,,,,,,,,,
clb,5,6,6clb,20150630,10:37,,5:56,4:41,4.7,2,23.702,657.6,91.6,8,8.52,3.32,,,,,,,,,,,,
clb,5,6,6clb,20150630,10:37,,5:56,4:41,4.7,3,23.698,657.6,90.6,8,8.51,3.59,,,,,,,,,,,,
clb,5,6,6clb,20150630,10:37,,5:56,4:41,4.7,4,23.687,657.2,89.9,8,8.5,4.08,,,,,,,,,,,,
clb,5,6,6clb,20150630,10:37,,5:56,4:41,4.7,5,23.37,671.7,63,5,8.05,8.38,,,,,,,,,,,,
clb,5,6,6clb,20150630,10:37,,5:56,4:41,4.7,6,21.68,721,4.8,0,7.46,5.24,,,,,,,,,,,,
clb,6,6,6clb,20150630,11:53,10,5:56,5:57,6,0,23.884,701.3,109.4,9,8.69,6.47,6669,3.7,,9,1,23.753,702.15,105.2,8.988,8.653,6.31,
clb,6,6,6clb,20150630,11:53,,5:56,5:57,6,1,23.833,701.7,108.3,9,8.67,6.62,,,,,,,,,,,,
clb,6,6,6clb,20150630,11:53,,5:56,5:57,6,2,23.658,702.7,104.1,9,8.63,6,,,,,,,,,,,,
clb,6,6,6clb,20150630,11:53,,5:56,5:57,6,3,23.637,702.9,103.9,9,8.62,6.15,,,,,,,,,,,,
clb,7,6,6clb,20150630,13:18,7,5:56,7:22,7.4,0,24.06,731.1,113.9,10,8.65,5.47,8430,4.4,,8.4,2,23.524,734.68,136.06,8.36,8.484,6.714,
clb,7,6,6clb,20150630,13:18,,5:56,7:22,7.4,1,23.544,734.1,108.2,9,8.59,6.21,,,,,,,,,,,,
clb,7,6,6clb,20150630,13:18,,5:56,7:22,7.4,2,23.477,734.8,100.1,9,8.53,5.98,,,,,,,,,,,,
clb,7,6,6clb,20150630,13:18,,5:56,7:22,7.4,3,23.315,735.7,87.2,7,8.33,6.94,,,,,,,,,,,,
clb,7,6,6clb,20150630,13:18,,5:56,7:22,7.4,4,23.222,737.7,83.9,7,8.32,8.97,,,,,,,,,,,,
clb,8,6,6clb,20150630,13:36,5,5:56,7:40,7.7,0,23.7,736.2,101.2,9,8.53,9.91,9024,4,,6.7,1,23.226,737.66,104.2,6.662,8.264,14.69,
clb,8,6,6clb,20150630,13:36,,5:56,7:40,7.7,1,23.504,737.6,95.3,8,8.49,9.87,,,,,,,,,,,,
clb,8,6,6clb,20150630,13:36,,5:56,7:40,7.7,2,23.17,738.8,88.8,8,8.42,9.38,,,,,,,,,,,,
clb,8,6,6clb,20150630,13:36,,5:56,7:40,7.7,3,22.937,739.1,61.1,5,8.06,17.95,,,,,,,,,,,,
clb,8,6,6clb,20150630,13:36,,5:56,7:40,7.7,4,22.819,736.6,44.3,4,7.82,26.34,,,,,,,,,,,,
clb,9,6,6clb,20150630,9:13,15,5:56,3:17,3.3,0,23.546,585.4,95.8,8,8.57,2.91,381,9.3,6,8.1,8,21.794,642.59,104.383,4.484,8.013,3.415,
clb,9,6,6clb,20150630,9:13,,5:56,3:17,3.3,1,23.548,585.1,95.8,8,8.57,2.85,,,,,,,,,,,,
clb,9,6,6clb,20150630,9:13,,5:56,3:17,3.3,2,23.548,585,95.7,8,8.57,2.88,,,,,,,,,,,,
clb,9,6,6clb,20150630,9:13,,5:56,3:17,3.3,3,23.54,587.6,95,8,8.56,2.96,,,,,,,,,,,,
clb,9,6,6clb,20150630,9:13,,5:56,3:17,3.3,4,23.534,586.7,94.2,8,8.55,2.92,,,,,,,,,,,,
clb,9,6,6clb,20150630,9:13,,5:56,3:17,3.3,5,23.24,602,32.9,4,7.89,3.3,,,,,,,,,,,,
clb,9,6,6clb,20150630,9:13,,5:56,3:17,3.3,6,21.612,683.2,2.9,0,7.48,3.91,,,,,,,,,,,,
clb,9,6,6clb,20150630,9:13,,5:56,3:17,3.3,7,20.263,728.3,0.6,0,7.35,4.65,,,,,,,,,,,,
clb,9,6,6clb,20150630,9:13,,5:56,3:17,3.3,8,18.729,737.2,0.2,0,7.31,4.55,,,,,,,,,,,,
clb,9,6,6clb,20150630,9:13,,5:56,3:17,3.3,9,16.381,745.4,-0.7,0,7.28,3.22,,,,,,,,,,,,
clb,10,6,6clb,20150630,12:42,9,5:56,6:46,6.8,0,23.864,725.7,101.5,9,8.54,5.41,7364,5.2,5,7.8,4,23.418,731.85,102.84,6.69,8.298,5.76,
clb,10,6,6clb,20150630,12:42,,5:56,6:46,6.8,1,23.706,728.1,99.5,8,8.53,5.28,,,,,,,,,,,,
clb,10,6,6clb,20150630,12:42,,5:56,6:46,6.8,2,23.519,731.2,89.5,8,8.44,5.16,,,,,,,,,,,,
clb,10,6,6clb,20150630,12:42,,5:56,6:46,6.8,3,23.471,731.5,73.1,7,8.37,5.07,,,,,,,,,,,,
clb,10,6,6clb,20150630,12:42,,5:56,6:46,6.8,4,23.432,734.9,80.7,7,8.28,5.75,,,,,,,,,,,,
clb,10,6,6clb,20150630,12:42,,5:56,6:46,6.8,5,22.516,739.7,15.6,1,7.63,7.89,,,,,,,,,,,,
clb,11,6,6clb,20150630,10:33,4,5:56,4:37,4.6,0,23.711,647.8,91.9,8,8.53,3.13,2733,5.3,,7.7,2,23.704,648.28,106,7.722,8.52,3.25,
clb,11,6,6clb,20150630,10:33,,5:56,4:37,4.6,1,23.722,648,93,8,8.54,3.11,,,,,,,,,,,,
clb,11,6,6clb,20150630,10:33,,5:56,4:37,4.6,2,23.714,648.5,90.9,8,8.52,3.24,,,,,,,,,,,,
clb,11,6,6clb,20150630,10:33,,5:56,4:37,4.6,3,23.69,648.3,90.2,8,8.51,3.31,,,,,,,,,,,,
clb,11,6,6clb,20150630,10:33,,5:56,4:37,4.6,4,23.682,648.8,89,8,8.5,3.46,,,,,,,,,,,,
clb,12,6,6clb,20150630,10:20,13,5:56,4:24,4.4,0,23.747,647.7,94.5,8,8.55,3.19,2287,8.1,5,7.9,6,22.518,675.744,107.5,4.74,8.07,3.66,
clb,12,6,6clb,20150630,10:20,,5:56,4:24,4.4,1,23.746,647.9,94.3,8,8.55,3.2,,,,,,,,,,,,
clb,12,6,6clb,20150630,10:20,,5:56,4:24,4.4,2,23.737,647.4,94.6,8,8.55,3,,,,,,,,,,,,
clb,12,6,6clb,20150630,10:20,,5:56,4:24,4.4,3,23.712,646,93.2,8,8.55,3.04,,,,,,,,,,,,
clb,12,6,6clb,20150630,10:20,,5:56,4:24,4.4,4,23.673,642.3,88.8,8,8.52,3.06,,,,,,,,,,,,
clb,12,6,6clb,20150630,10:20,,5:56,4:24,4.4,5,23.294,620.6,33.2,3,7.83,3.16,,,,,,,,,,,,
